REEF_ID,SECTOR,SHELF,REEF_NAME,LATITUDE,LONGITUDE,SITE_NO,SITE_LATITUDE,SITE_LONGITUDE,REPORT_YEAR,P_CODE,YEAR_CODE,VISIT_NO,SAMPLE_DATE,SAMPLE_YEAR,SAMPLE_MONTH,TEMPERATURE,TEMPERATURE_YEAR_AVE,MEDIAN_LIVE_CORAL,MEDIAN_SOFT_CORAL,MEDIAN_DEAD_CORAL,MEAN_LIVE_CORAL,MEAN_SOFT_CORAL,MEAN_DEAD_CORAL,TOTAL_COTS,TOWS,MEAN_COTS_PER_TOW,TOTAL_TROUT,MEAN_TROUT_PER_TOW,SITE_SAMPLE_DATE,ALGAE_COVER,HARD_CORAL_COVER,SOFT_CORAL_COVER,OTHER_COVER,ALL_COVER
14016S,PC,M,CORBETT REEF,-14,144.108333,3,-13.911683,144.238483,2016,RM,203516,24,11/09/2016,2016,9,29.9,32.6,25,2.5,0,25.5,2.5,0.147,0,41,0.017,0,0,11/09/2016,75.25,20.6,1.13,3,99.98
14016S,PC,M,CORBETT REEF,-14,144.108333,3,-13.911683,144.238483,2017,RM,203617,25,14/01/2017,2017,1,31.9,30,15,2.5,2.5,16.056,4.076,1.548,0,33,0,0,0,14/01/2017,18.72,69.4,9.3,2.57,99.99
14016S,PC,M,CORBETT REEF,-14,144.108333,3,-13.911683,144.238483,2018,RM,203718,26,2/04/2018,2018,4,27.4,31.6,15,0,2.5,16.161,0,2.222,0,53,0.023,0,0,2/04/2018,80.51,10.3,3,6.2,100.01
14016S,PC,M,CORBETT REEF,-14,144.108333,3,-13.911683,144.238483,2019,RM,201819,27,1/10/2019,2019,1,31.3,31.6,15,2.5,2.5,14.1,2.5,2.45,0,100,0,85,0.85,1/11/2019,55.8,25.41,2.77,16.02,100
14016S,PC,M,CORBETT REEF,-14,144.108333,3,-13.911683,144.238483,2020,RMRAP,201920,28,12/06/2019,2019,12,36.5,31.6,7.5,2.5,0,10.3,2.375,1.075,0,100,0,50,0.5,12/07/2019,60.65,21.73,2.11,15.51,100
14016S,PC,M,CORBETT REEF,-14,144.108333,3,-13.911683,144.238483,2021,RM,202021,29,18/12/2020,2020,12,34.8,32.6,25,2.5,2.5,25.052,2.474,1.933,0,97,0,79,0.81443299,18/12/2020,48.37,29.85,2.98,18.8,100
14016S,PC,M,CORBETT REEF,-14,144.108333,3,-13.911683,144.238483,2022,RAP,204122,30,18/05/2022,2022,5,29.3,30,7.5,2.5,0,9.729,6.369,1,0,87,0,44,0.702702703,18/05/2022,62.9,1.6,13.04,22.41,99.95
14016S,PC,M,CORBETT REEF,-14,144.108333,3,-13.911683,144.238483,2023,RM,204223,31,2/08/2023,2023,8,28.2,30,25,0,0,28.553,0,1.813,0,26,0,32,1,2/08/2023,42.93,47.2,5.56,4.31,100
14016S,PC,M,CORBETT REEF,-14,144.108333,3,-13.911683,144.238483,2024,RM,204324,32,29/03/2024,2024,3,34.8,30.5,7.5,7.5,2.5,9.063,8.396,2.317,1,49,0,0,0,29/03/2024,94.8,0.3,1.32,3.55,99.97
14016S,PC,M,CORBETT REEF,-14,144.108333,3,-13.911683,144.238483,2025,RM,204425,33,29/11/2025,2025,11,28.4,30,15,0,0,24.261,0,0.474,9,17,0.5,16,0.428571429,29/11/2025,74.5,23.4,0.1,2.01,100.01
14016S,PC,M,CORBETT REEF,-14,144.108333,3,-13.911683,144.238483,2026,RAP,204526,34,11/11/2026,2026,11,31.6,30,35,2.5,2.5,35.938,7.701,2.452,0,81,0,17,0,11/11/2026,65.27,10.3,22.58,1.86,100.01
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,1993,RM,201193,1,2/02/1993,1993,2,26.5,29.4,2.5,0,2.5,8.047,0,1.821,0,16,0.211,7,0.413793103,2/02/1993,70.33,21.54,3.5,4.62,99.99
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,1994,RAP,201294,2,24/03/1994,1994,3,31.3,30.6,15,2.5,2.5,16.161,2.5,3.241,0,56,0,10,0.179104478,24/03/1994,81.7,5.9,2.56,9.82,99.98
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,1995,RM,201395,3,24/04/1995,1995,4,29.9,29.7,35,2.5,2.5,32.467,6.688,2,0,53,0,0,0,24/04/1995,74.98,4.69,11.84,8.52,100.03
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,1996,RAP,201496,4,30/11/1996,1996,11,30.3,29.6,7.5,0,2.5,9.482,0,2.5,0,85,0,7,0,30/11/1996,55.02,39.68,0.3,5,100
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,1997,RM,201597,5,5/10/1997,1997,10,29.9,31.6,35,2.5,2.5,32.031,3.571,2.5,0,63,0.014,0,0,5/10/1997,92.3,4.5,2.2,1,100
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,1998,RM,201698,6,15/05/1998,1998,5,31.5,30,15,11.25,2.5,17.833,14.781,1.508,0,24,0,20,0.518518519,15/05/1998,64.5,13.1,2.5,19.91,100.01
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,1999,RM,201799,7,26/04/1999,1999,4,31.4,29.7,25,0,0,25.462,0,1.136,9,38,0.324,3,0.192771084,26/04/1999,36.4,53.1,6.5,4.01,100.01
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,2000,RMRAP,201900,8,13/01/2000,2000,1,28.6,29.4,25,2.5,2.5,29.925,3.446,1.394,0,22,0,115,2.75,13/01/2000,46.98,51,0.3,1.69,99.97
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,2001,RM,202001,9,27/04/2001,2001,4,30.4,29.3,25,2.5,2.5,27.873,4.167,1.711,0,49,0,0,0,27/04/2001,26.78,59.3,12.72,1.21,100.01
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,2002,RAP,202102,10,25/08/2002,2002,8,29.2,29.7,25,15,0,21.667,16.864,0.368,0,44,0,33,0.649122807,25/08/2002,67.74,1.9,27.39,3,100.03
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,2003,RMRAP,202203,11,28/11/2003,2003,11,27.6,30.4,25,2.5,0,25.505,3.397,0.192,0,75,0,18,0.289473684,28/11/2003,56.3,21.8,19.9,2,100
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,2004,RM,202304,12,13/10/2004,2004,10,26.5,29.3,35,2.5,0,30.223,4.828,1.083,0,44,0.034,1,0.12,13/10/2004,54.46,12.46,32.44,0.63,99.99
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,2005,RM,202405,13,2/02/2005,2005,2,31.4,29.7,7.5,2.5,2.5,12.008,4.259,2.398,0,18,0,12,0.403846154,2/02/2005,59.7,31.2,3.6,5.51,100.01
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,2006,RM,202506,14,21/03/2006,2006,3,29.5,30.4,7.5,2.5,2.5,10.317,2.5,1.889,0,74,0,13,0.102564103,21/03/2006,58.93,34.45,4.31,2.28,99.97
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,2007,RM,202607,15,4/12/2007,2007,12,31.9,31.6,25,2.5,2.5,26.607,6.174,2.417,0,78,0.018,9,0.05,4/12/2007,38.25,22.1,38.74,0.9,99.99
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,2008,RM,202708,16,9/05/2008,2008,5,31.3,29.6,15,2.5,2.5,24.65,4.076,2.778,0,50,0.397,0,0,9/05/2008,74.2,21.02,2.77,2,99.99
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,2009,RM,202809,17,16/01/2009,2009,1,30.3,29.6,45,0,0,45.7,0,0.694,24,20,0.418,89,3.230769231,16/01/2009,34.33,45.9,0.2,19.56,99.99
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,2010,RM,202910,18,8/04/2010,2010,4,33,31.6,7.5,2.5,0,8.276,3.349,0.577,0,38,0,0,0,8/04/2010,76.8,17.67,3.3,2.2,99.97
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,2011,RAP,203011,19,28/06/2011,2011,6,32.8,32.6,35,2.5,2.5,38.013,3.281,1.867,0,40,0,3,0,28/06/2011,63.7,31.1,1.81,3.4,100.01
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,2012,RM,203112,20,21/02/2012,2012,2,34.8,30.5,7.5,15,2.5,12.2,15,2.411,0,26,0,30,0.791666667,21/02/2012,80.6,17.1,0.5,1.8,100
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,2013,RM,203213,21,29/06/2013,2013,6,30.5,31.6,25,7.5,2.5,20.286,12.897,1.293,0,40,0,0,0,29/06/2013,60.84,5.96,31.12,2.1,100.02
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,2014,RM,203314,22,19/08/2014,2014,8,27.6,29.7,45,2.5,0,52.227,5.551,0.687,0,32,0,26,0.625,19/08/2014,22.4,39.2,14.22,24.18,100
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,2015,RAP,203415,23,6/05/2015,2015,5,31.4,30.6,15,2.5,2.5,18.58,3.594,2.5,4,37,0,0,0,6/05/2015,61.5,13.28,10.5,14.7,99.98
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,2016,RM,203516,24,7/12/2016,2016,12,28.5,29.6,15,2.5,0,16.422,2.417,0.368,3,85,0,0,0,7/12/2016,55.82,31.83,7.97,4.41,100.03
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,2017,RM,203617,25,18/12/2017,2017,12,27.4,31.6,25,2.5,2.5,21.107,2.872,2.5,0,91,0.02,16,0,18/12/2017,67.9,21.07,5.41,5.6,99.98
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,2018,RM,203718,26,13/09/2018,2018,9,25.6,29.4,35,2.5,0,35.042,1.83,1.117,0,31,0,4,0,13/09/2018,46.87,50.09,2.1,0.92,99.98
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,2019,RM,201819,27,1/05/2019,2019,1,31.3,31.6,15,2.5,2.5,14.464,4.048,2.5,0,42,0,35,0.833333333,1/05/2019,59.4,25.49,12.05,3.05,99.99
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,2020,RMRAP,201920,28,12/11/2019,2019,12,36.5,31.6,25,2.5,0,25.658,2.895,0.724,0,38,0,31,0.815789474,12/11/2019,55.11,29.21,10.4,5.27,99.99
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,2021,RM,202021,29,19/12/2020,2020,12,34.8,32.6,35,7.5,2.5,32.5,6.389,1.278,0,45,0,17,0.377777778,20/12/2020,52.24,34.47,8.47,4.82,100
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,2022,RM,204122,30,13/10/2022,2022,10,26.3,30.4,35,2.5,2.5,30.25,4.914,1.897,0,30,0.22,0,0,13/10/2022,61.13,32.49,3.88,2.5,100
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,2023,RM,204223,31,20/02/2023,2023,2,30.3,29.6,35,2.5,2.5,41.689,5.03,2.5,0,32,0.036,58,1.862068966,20/02/2023,23.25,72.2,3.71,0.8,99.96
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,2024,RM,204324,32,15/08/2024,2024,8,31.4,30.6,15,2.5,2.5,16.413,3.145,2.206,0,48,0,6,0,15/08/2024,53.25,40.89,3.4,2.46,100
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,2025,RM,204425,33,31/05/2025,2025,5,29.1,29.7,30,0,2.5,29.528,2.5,2.012,5,48,0,19,0.41025641,31/05/2025,51,24.77,11.22,12.98,99.97
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,1,-14.191183,144.891367,2026,RAP,204526,34,3/01/2026,2026,1,30.9,32.6,30,2.5,2.5,29.821,8.75,4.848,26,24,1.273,23,0.517241379,3/01/2026,50.43,21.33,21.22,7,99.98
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,1993,RM,201193,1,18/05/1993,1993,5,34.8,30.6,15,7.5,2.5,19.962,10.081,2.667,0,48,0,0,0,18/05/1993,76.8,1.6,18.67,2.93,100
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,1994,RM,201294,2,23/03/1994,1994,3,31.4,29.1,45,2.5,2.5,49.25,2.5,4.595,0,35,0,0,0,23/03/1994,58.7,38,0.7,2.6,100
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,1995,RM,201395,3,4/12/1995,1995,12,33,30.4,35,15,1.25,35.938,16.29,1.25,0,22,0,51,1.620689655,4/12/1995,60.32,35.69,1.09,2.9,100
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,1996,RM,201496,4,21/02/1996,1996,2,26.9,28.6,7.5,2.5,0,9.5,2.297,0.421,0,70,0,0,0,21/02/1996,75.5,15.5,1.6,7.43,100.03
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,1997,RAP,201597,5,26/11/1997,1997,11,22.9,29.4,25,0,0,25.455,0,1.019,0,81,0,0,0,26/11/1997,25.75,26,27.04,21.2,99.99
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,1998,RM,201698,6,14/12/1998,1998,12,30.4,30.2,56.25,2.5,1.25,58.857,6.698,1.371,0,36,0,0,0,14/12/1998,24.12,21.04,39.7,15.15,100.01
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,1999,RM,201799,7,26/11/1999,1999,11,29.1,29.3,25,2.5,2.5,31.154,2.647,1.29,0,51,0,14,0.111111111,26/11/1999,22.53,65.8,7.52,4.13,99.98
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,2000,RMRAP,201900,8,20/01/2000,2000,1,32.8,30.2,15,2.5,2.5,17.151,2.5,1.979,0,25,0,25,0.450704225,20/01/2000,45.97,19.73,10.3,23.97,99.97
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,2001,RM,202001,9,3/03/2001,2001,3,33,31.6,15,2.5,2.5,13.569,4.167,1.864,0,83,0,6,0.06557377,3/03/2001,65,29.04,3.56,2.4,100
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,2002,RM,202102,10,19/12/2002,2002,12,30.8,29.7,25,2.5,2.5,25.658,2.857,2.692,0,28,0,0,0,19/12/2002,59.35,31.6,5.02,4.03,100
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,2003,RM,202203,11,6/12/2003,2003,12,29.9,29.7,5,2.5,2.5,9.015,4.943,2.5,0,47,0.033,0,0,6/12/2003,60.09,35.38,0,4.56,100.03
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,2004,RAP,202304,12,19/11/2004,2004,11,29.3,30.1,35,2.5,2.5,30.214,2.813,2.5,0,28,0,22,0.387096774,19/11/2004,73.3,20.94,0.9,4.9,100.04
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,2005,RM,202405,13,2/01/2005,2005,1,30.5,30,7.5,2.5,2.5,8.417,2.955,2.639,3,31,0.133,0,0,2/01/2005,64,26.7,6.5,2.8,100
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,2006,RAP,202506,14,29/04/2006,2006,4,31,29.1,15,2.5,2.5,13.95,2.5,2.672,0,20,0.135,17,0.6875,29/04/2006,36.06,52.52,9.2,2.23,100.01
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,2007,RAP,202607,15,18/07/2007,2007,7,28.6,30.2,7.5,0,2.5,6.121,2.714,1.295,0,64,0,3,0,18/07/2007,39.4,40.46,18.55,1.6,100.01
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,2008,RAP,202708,16,30/05/2008,2008,5,32.8,32.6,2.5,2.5,0,9.327,3.353,0.161,0,85,0,76,0.85,30/05/2008,75.53,18.1,1.99,4.4,100.02
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,2009,RM,202809,17,15/08/2009,2009,8,29,31.6,15,0,0,13.5,0,0.818,2,33,0,4,0.178571429,15/08/2009,84.7,0.9,10.57,3.81,99.98
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,2010,RM,202910,18,12/02/2010,2010,2,31.3,30.4,15,2.5,0,19.773,2.073,1.047,0,19,0,0,0,12/02/2010,84.7,8.41,4.98,1.9,99.99
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,2011,RM,203011,19,8/01/2011,2011,1,36.5,32.6,15,2.5,0,17.193,8.017,0.081,0,68,0.025,7,0,8/01/2011,34.43,30.74,31.84,3,100.01
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,2012,RM,203112,20,9/03/2012,2012,3,29,30.4,56.25,0,2.5,52.225,4.257,2.619,0,35,0,3,0.182539683,9/03/2012,49.94,21.23,24.83,4,100
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,2013,RM,203213,21,23/12/2013,2013,12,31.6,29.3,7.5,2.5,2.5,12.167,6.786,1.34,0,48,0,6,0,23/12/2013,38.03,22.3,28.94,10.73,100
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,2014,RAP,203314,22,12/05/2014,2014,5,30.1,29.3,25,0,2.5,26.731,3.289,1.655,0,41,0,12,0.257575758,12/05/2014,22.17,46.5,29.4,1.9,99.97
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,2015,RAP,203415,23,17/12/2015,2015,12,25.6,31.6,25,2.5,2.5,23.906,2.632,2.5,0,54,0,5,0,17/12/2015,78.98,17.8,1.09,2.1,99.97
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,2016,RMRAP,203516,24,26/11/2016,2016,11,25.5,29.5,45,25,2.5,39.227,25,2.411,0,17,0,0,0.142857143,26/11/2016,65.16,29.46,0,5.4,100.02
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,2017,RM,203617,25,1/02/2017,2017,2,30.9,31.6,35,2.5,2.5,35.938,7.754,2.5,0,16,0,46,0.729411765,1/02/2017,59.47,20.74,12.58,7.2,99.99
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,2018,RM,203718,26,22/11/2018,2018,11,31.1,31.6,7.5,2.5,0,12.824,3.649,0.815,0,85,0,7,0,22/11/2018,69.63,22.58,3.63,4.11,99.95
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,2019,RM,201819,27,1/05/2019,2019,1,31.3,31.6,15,2.5,2.5,14.464,4.048,2.5,0,42,0,35,0.833333333,1/06/2019,57.8,31.88,6.72,3.59,99.99
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,2020,RMRAP,201920,28,12/11/2019,2019,12,36.5,31.6,25,2.5,0,25.658,2.895,0.724,0,38,0,31,0.815789474,12/11/2019,65.09,26.55,6.11,2.25,100
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,2021,RM,202021,29,19/12/2020,2020,12,34.8,32.6,35,7.5,2.5,32.5,6.389,1.278,0,45,0,17,0.377777778,20/12/2020,49.99,39.01,6.89,4.12,100.01
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,2022,RAP,204122,30,18/12/2022,2022,12,29.4,31.6,15,2.5,2.5,13.417,2.321,2.5,0,46,0,5,0,18/12/2022,74.8,18.18,5,2.01,99.99
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,2023,RMRAP,204223,31,13/04/2023,2023,4,29.4,29.7,35,2.5,2.5,32.84,13.409,2.083,0,41,0,0,0,13/04/2023,32.29,60.67,6.44,0.61,100.01
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,2024,RM,204324,32,19/11/2024,2024,11,28,30.2,7.5,2.5,0,9.75,4.157,0.583,0,53,0,0,0,19/11/2024,33.95,57.62,0.1,8.3,99.97
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,2025,RAP,204425,33,8/12/2025,2025,12,33.5,30.6,7.5,15,0,13.37,19.113,0.076,2,75,0,18,0,8/12/2025,73.66,2.3,4.31,19.7,99.97
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,2,-14.190817,144.895133,2026,RM,204526,34,18/09/2026,2026,9,29.3,30.5,50.625,2.5,2.5,49.25,3.318,1.7,0,29,0,3,0,18/09/2026,59,38.1,0.5,2.4,100
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,3,-14.191717,144.90045,1993,RM,201193,1,9/03/1993,1993,3,32,30.4,45,0,2.5,49.25,0,2.5,0,17,0.08,0,0.1,9/03/1993,43.74,45.91,0.8,9.51,99.96
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,3,-14.191717,144.90045,1994,RM,201294,2,10/02/1994,1994,2,30.9,29.5,7.5,2.5,2.5,21.569,6.603,3.289,1,85,0,0,0,10/02/1994,52.04,11.3,34.44,2.2,99.98
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,3,-14.191717,144.90045,1995,RAP,201395,3,26/09/1995,1995,9,29,31.6,35,2.5,2.5,34.674,0,1.933,0,56,0,0,0,26/09/1995,56.95,25.06,14.1,3.8,99.91
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,3,-14.191717,144.90045,1996,RM,201496,4,16/06/1996,1996,6,30.7,30.4,15,2.5,0,20.615,2.5,0.625,0,53,0,0,0,16/06/1996,47.5,50.46,1,1.03,99.99
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,3,-14.191717,144.90045,1997,RAP,201597,5,3/12/1997,1997,12,26.5,29.7,15,0,0,17.076,0,0.625,0,85,0,11,0,3/12/1997,70.08,2.05,8.3,19.56,99.99
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,3,-14.191717,144.90045,1998,RM,201698,6,28/01/1998,1998,1,31.5,29.7,15,0,2.5,11.552,0,2.232,0,100,0,24,0.222222222,28/01/1998,61.5,34.17,3.15,1.2,100.02
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,3,-14.191717,144.90045,1999,RM,201799,7,18/11/1999,1999,11,31.5,30.4,7.5,2.5,0,4.397,2.25,0.511,1,68,0,0,0,18/11/1999,81.04,2.35,14.9,1.72,100.01
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,3,-14.191717,144.90045,2000,RMRAP,201900,8,22/07/2000,2000,7,30.2,29.7,15,2.5,0,12.458,2.806,1.071,0,83,0,20,0.257575758,22/07/2000,74.74,18.21,6.15,0.91,100.01
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,3,-14.191717,144.90045,2001,RM,202001,9,29/09/2001,2001,9,28.6,29.4,2.5,5,2.5,7.105,6.694,1.34,0,52,0,23,0.448275862,29/09/2001,58.93,23.3,10.06,7.7,99.99
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,3,-14.191717,144.90045,2002,RM,202102,10,17/01/2002,2002,1,29.7,29.7,15,2.5,0,13.569,3.684,1.026,0,38,0,0,0,17/01/2002,63.29,32,1.6,3.1,99.99
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,3,-14.191717,144.90045,2003,RM,202203,11,12/12/2003,2003,12,26.3,29.4,15,7.5,2.5,19,7.647,1.581,24,44,0.857,4,0,12/12/2003,45.42,43.86,0.9,9.8,99.98
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,3,-14.191717,144.90045,2004,RAP,202304,12,10/05/2004,2004,5,30,31.6,5,2.5,5,2.5,2.5,3.75,5,17,0,55,0.76,10/05/2004,67.7,25.26,5.2,1.87,100.03
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,3,-14.191717,144.90045,2005,RM,202405,13,4/03/2005,2005,3,32.6,31.6,7.5,2.5,0,7.866,2.647,0.98,1,76,0.019,14,0.21875,4/03/2005,73.5,14.7,3.97,7.81,99.98
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,3,-14.191717,144.90045,2006,RM,202506,14,17/01/2006,2006,1,31.9,30.4,25,0,0,21.667,0,0.513,0,38,0,0,0,17/01/2006,89.62,5.96,0.6,3.8,99.98
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,3,-14.191717,144.90045,2007,RM,202607,15,,2007,2,31.3,30.6,15,2.5,2.5,16.161,4.853,1.932,0,62,0,44,0.829787234,,84.31,4.9,9.7,1.1,100.01
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,3,-14.191717,144.90045,2008,RM,202708,16,13/12/2008,2008,12,27.6,29.4,7.5,2.5,2.5,10.958,3.649,1.385,0,59,0,0,0,13/12/2008,58.6,34.5,2.4,4.49,99.99
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,3,-14.191717,144.90045,2009,RM,202809,17,20/03/2009,2009,3,31,30,15,2.5,0,17.703,3.349,0.342,0,31,0,3,0.173913043,20/03/2009,78.3,19.14,1.97,0.6,100.01
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,3,-14.191717,144.90045,2010,RM,202910,18,4/03/2010,2010,3,31.4,30.4,35,0,0,39.482,5.208,1.667,0,35,0.955,0,0.083333333,4/03/2010,53.97,14.61,28.3,3.1,99.98
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,3,-14.191717,144.90045,2011,RAP,203011,19,19/11/2011,2011,11,31.2,30.4,25,7.5,0,26.078,8.167,0.484,0,90,0,24,0,19/11/2011,73.77,11.5,1.8,12.9,99.97
14045S,PC,O,SAND BANK NO 1 REEF,-14.191667,144.916667,3,-14.191717,144.90045,2012,RM,203112,20,11/09/2012,2012,9,31.9,29.6,15,20,0,21.234,23.029,0.896,0,22,0.129,0,0.206896552,11/09/2012,71.6,12.9,2.5,13.02,100.02
