REEF_ID,SECTOR,SHELF,REEF_NAME,LATITUDE,LONGITUDE,P_CODE,YEAR_CODE,VISIT_NO,REPORT_YEAR,SAMPLE_DATE,SAMPLE_YEAR,SAMPLE_MONTH,REEF_YEAR_CODE_ID,TEMPERATURE,TEMPERATURE_YEAR_AVE,MEDIAN_LIVE_CORAL,MEDIAN_SOFT_CORAL,MEDIAN_DEAD_CORAL,MEAN_LIVE_CORAL,MEAN_SOFT_CORAL,MEAN_DEAD_CORAL,TOTAL_COTS,TOWS,MEAN_COTS_PER_TOW,TOTAL_TROUT,MEAN_TROUT_PER_TOW,SITE_NO,SITE_LATITUDE,SITE_LONGITUDE,SITE_SAMPLE_DATE,ALGAE_COVER,HARD_CORAL_COVER,SOFT_CORAL_COVER,OTHER_COVER
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,199697,5,1997,17/11/1996,1996,11,23051S199697,28.6,26.4,25,0,0,31.083,0,1.167,0,45,0,0,0,2,-23.31915,151.97975,17/11/1996,26.75,57.73,11.08,4.43
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,199697,5,1997,17/11/1996,1996,11,23051S199697,28.6,26.4,25,0,0,31.083,0,1.167,0,45,0,0,0,3,-23.322967,151.982417,17/11/1996,29.28,41.87,24.77,4.08
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,199798,6,1998,5/12/1997,1997,12,23051S199798,28.6,25.8,30,2.5,0,34.191,4.853,0.662,0,34,0,0,0,1,-23.317217,151.976233,9/12/1997,20.63,67.39,5.89,6.09
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,199798,6,1998,5/12/1997,1997,12,23051S199798,28.6,25.8,30,2.5,0,34.191,4.853,0.662,0,34,0,0,0,2,-23.31915,151.97975,9/12/1997,14.77,72.91,8.47,3.84
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,199798,6,1998,5/12/1997,1997,12,23051S199798,28.6,25.8,30,2.5,0,34.191,4.853,0.662,0,34,0,0,0,3,-23.322967,151.982417,9/12/1997,22.15,54.94,17.09,5.83
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,199899,7,1999,27/11/1998,1998,11,23051S199899,26.7,26.1,45,2.5,2.5,47.583,5.833,2.167,0,45,0,0,0,1,-23.317217,151.976233,27/11/1998,18.14,74.85,1.7,5.31
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,199899,7,1999,27/11/1998,1998,11,23051S199899,26.7,26.1,45,2.5,2.5,47.583,5.833,2.167,0,45,0,0,0,2,-23.31915,151.97975,27/11/1998,13.3,79.93,3.75,3.03
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,199899,7,1999,27/11/1998,1998,11,23051S199899,26.7,26.1,45,2.5,2.5,47.583,5.833,2.167,0,45,0,0,0,3,-23.322967,151.982417,27/11/1998,27.37,59.48,8.88,4.28
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,199900,8,2000,3/12/1999,1999,12,23051S199900,27.1,25.3,35,2.5,2.5,46.696,5.833,1.905,0,42,0,0,0,1,-23.317217,151.976233,3/12/1999,24.3,70.8,2.8,2.1
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,199900,8,2000,3/12/1999,1999,12,23051S199900,27.1,25.3,35,2.5,2.5,46.696,5.833,1.905,0,42,0,0,0,2,-23.31915,151.97975,3/12/1999,14,80.49,4.22,1.29
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,199900,8,2000,3/12/1999,1999,12,23051S199900,27.1,25.3,35,2.5,2.5,46.696,5.833,1.905,0,42,0,0,0,3,-23.322967,151.982417,6/12/1999,30.71,56.52,10.06,2.71
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,200001,9,2001,14/09/2000,2000,9,23051S200001,25.1,25.2,45,2.5,2.5,45.273,4.766,2.5,0,32,0,0,0,1,-23.317217,151.976233,14/09/2000,24.67,69.61,3.21,2.5
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,200001,9,2001,14/09/2000,2000,9,23051S200001,25.1,25.2,45,2.5,2.5,45.273,4.766,2.5,0,32,0,0,0,2,-23.31915,151.97975,14/09/2000,23.56,71.72,3.42,1.31
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,200001,9,2001,14/09/2000,2000,9,23051S200001,25.1,25.2,45,2.5,2.5,45.273,4.766,2.5,0,32,0,0,0,3,-23.322967,151.982417,14/09/2000,45.35,41.38,10.57,2.7
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,200102,10,2002,7/08/2001,2001,8,23051S200102,22.5,26.1,45,2.5,2.5,43.036,8.357,2.357,0,35,0,0,0,1,-23.317217,151.976233,7/08/2001,28.44,67.29,2.49,1.79
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,200102,10,2002,7/08/2001,2001,8,23051S200102,22.5,26.1,45,2.5,2.5,43.036,8.357,2.357,0,35,0,0,0,2,-23.31915,151.97975,7/08/2001,15.68,78.76,3.93,1.62
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,200102,10,2002,7/08/2001,2001,8,23051S200102,22.5,26.1,45,2.5,2.5,43.036,8.357,2.357,0,35,0,0,0,3,-23.322967,151.982417,7/08/2001,34.22,53.83,9.94,2.01
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,200203,11,2003,16/09/2002,2002,9,23051S200203,24.4,26.2,35,2.5,2.5,39.482,8.049,2.317,0,41,0,0,0,1,-23.317217,151.976233,16/09/2002,32.07,63.33,0.9,3.7
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,200203,11,2003,16/09/2002,2002,9,23051S200203,24.4,26.2,35,2.5,2.5,39.482,8.049,2.317,0,41,0,0,0,2,-23.31915,151.97975,16/09/2002,20.9,74.1,3.4,1.6
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,200203,11,2003,16/09/2002,2002,9,23051S200203,24.4,26.2,35,2.5,2.5,39.482,8.049,2.317,0,41,0,0,0,3,-23.322967,151.982417,16/09/2002,43.31,41.97,12.63,2.1
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,200304,12,2004,1/11/2003,2003,11,23051S200304,27.5,26,25,2.5,2.5,34.342,11.316,2.5,0,38,0,0,0,1,-23.317217,151.976233,1/11/2003,37.04,59.04,1.31,2.6
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,200304,12,2004,1/11/2003,2003,11,23051S200304,27.5,26,25,2.5,2.5,34.342,11.316,2.5,0,38,0,0,0,2,-23.31915,151.97975,1/11/2003,24.22,67.26,6.23,2.3
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,200304,12,2004,1/11/2003,2003,11,23051S200304,27.5,26,25,2.5,2.5,34.342,11.316,2.5,0,38,0,0,0,3,-23.322967,151.982417,1/11/2003,36.17,41.68,20.05,2.1
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,200405,13,2005,2/12/2004,2004,12,23051S200405,29.1,26.3,25,2.5,2.5,23.885,6.351,1.824,0,37,0,0,0,1,-23.317217,151.976233,2/12/2004,50.82,47.27,0.7,1.2
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,200405,13,2005,2/12/2004,2004,12,23051S200405,29.1,26.3,25,2.5,2.5,23.885,6.351,1.824,0,37,0,0,0,2,-23.31915,151.97975,2/12/2004,44.4,51.7,1.9,2
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,200405,13,2005,2/12/2004,2004,12,23051S200405,29.1,26.3,25,2.5,2.5,23.885,6.351,1.824,0,37,0,0,0,3,-23.322967,151.982417,2/12/2004,59.4,27.5,12.5,0.6
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,200607,15,2007,22/11/2006,2006,11,23051S200607,27.3,25.9,25,2.5,2.5,29.329,7.744,2.012,0,41,0,43,1.048780488,1,-23.317217,151.976233,22/11/2006,45.42,52.89,0.7,1
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,200607,15,2007,22/11/2006,2006,11,23051S200607,27.3,25.9,25,2.5,2.5,29.329,7.744,2.012,0,41,0,43,1.048780488,2,-23.31915,151.97975,22/11/2006,54.07,44.03,1,0.9
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,200607,15,2007,22/11/2006,2006,11,23051S200607,27.3,25.9,25,2.5,2.5,29.329,7.744,2.012,0,41,0,43,1.048780488,3,-23.322967,151.982417,23/11/2006,66.2,21.4,11.3,1.1
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,RAP,201920,28,2020,8/01/2020,2020,1,23068S201920,29.9,26.2,35,2.5,0,41.974,3.553,0.526,0,19,0,34,1.789473684,1,-23.498333,151.774717,9/01/2020,46.09,21.65,5.5,26.76
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,RAP,201920,28,2020,8/01/2020,2020,1,23068S201920,29.9,26.2,35,2.5,0,41.974,3.553,0.526,0,19,0,34,1.789473684,2,-23.49845,151.7789,10/01/2020,45.18,34.9,10.24,9.68
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,RAP,201920,28,2020,8/01/2020,2020,1,23068S201920,29.9,26.2,35,2.5,0,41.974,3.553,0.526,0,19,0,34,1.789473684,3,-23.500183,151.782317,10/01/2020,52.02,38.16,3.97,5.84
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,200809,17,2009,20/11/2008,2008,11,23051S200809,28.6,25.3,25,2.5,2.5,24.125,5.813,1.875,0,40,0,43,1.075,1,-23.317217,151.976233,20/11/2008,86.18,12.91,0,0.9
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,200809,17,2009,20/11/2008,2008,11,23051S200809,28.6,25.3,25,2.5,2.5,24.125,5.813,1.875,0,40,0,43,1.075,2,-23.31915,151.97975,21/11/2008,91,5.2,1,2.8
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,200809,17,2009,20/11/2008,2008,11,23051S200809,28.6,25.3,25,2.5,2.5,24.125,5.813,1.875,0,40,0,43,1.075,3,-23.322967,151.982417,21/11/2008,78.5,16.6,1.6,3.3
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,RAP,200910,18,2010,11/01/2010,2010,1,23068S200910,28.9,25.4,7.5,2.5,0,11.902,2.826,0.761,0,23,0,20,0.869565217,1,-23.498333,151.774717,11/01/2010,43.1,46.6,5.8,4.5
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,RAP,200910,18,2010,11/01/2010,2010,1,23068S200910,28.9,25.4,7.5,2.5,0,11.902,2.826,0.761,0,23,0,20,0.869565217,2,-23.49845,151.7789,11/01/2010,60.2,25.3,6.4,8.1
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,RAP,200910,18,2010,11/01/2010,2010,1,23068S200910,28.9,25.4,7.5,2.5,0,11.902,2.826,0.761,0,23,0,20,0.869565217,3,-23.500183,151.782317,11/01/2010,53.6,15.9,11.2,19.3
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,RAP,200506,14,2006,11/03/2006,2006,3,23068S200506,28.2,25.9,25,2.5,2.5,27.841,2.955,1.932,0,22,0,16,0.727272727,1,-23.498333,151.774717,10/03/2006,47.4,24,10.1,18.5
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,RAP,200506,14,2006,11/03/2006,2006,3,23068S200506,28.2,25.9,25,2.5,2.5,27.841,2.955,1.932,0,22,0,16,0.727272727,2,-23.49845,151.7789,10/03/2006,33.2,54.1,7,5.7
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,RAP,200506,14,2006,11/03/2006,2006,3,23068S200506,28.2,25.9,25,2.5,2.5,27.841,2.955,1.932,0,22,0,16,0.727272727,3,-23.500183,151.782317,10/03/2006,50.9,38.1,5.2,5.8
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,201011,19,2011,30/11/2010,2010,11,23051S201011,26,25.4,15,2.5,0,15.611,2.611,1.167,0,45,0,35,0.777777778,1,-23.317217,151.976233,30/11/2010,98.3,1.1,0.1,0.5
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,201011,19,2011,30/11/2010,2010,11,23051S201011,26,25.4,15,2.5,0,15.611,2.611,1.167,0,45,0,35,0.777777778,2,-23.31915,151.97975,30/11/2010,96.5,2,0.1,1.4
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,201011,19,2011,30/11/2010,2010,11,23051S201011,26,25.4,15,2.5,0,15.611,2.611,1.167,0,45,0,35,0.777777778,3,-23.322967,151.982417,30/11/2010,84.48,11.11,1.81,2.6
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,RAP,201314,22,2014,14/09/2013,2013,9,23068S201314,26.4,25.2,25,2.5,2.5,23.224,2.5,1.711,0,19,0,6,0.315789474,1,-23.498333,151.774717,14/09/2013,38.4,18.5,11.2,31.9
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,RAP,201314,22,2014,14/09/2013,2013,9,23068S201314,26.4,25.2,25,2.5,2.5,23.224,2.5,1.711,0,19,0,6,0.315789474,2,-23.49845,151.7789,14/09/2013,37.2,38.8,12.8,11.2
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,RAP,201314,22,2014,14/09/2013,2013,9,23068S201314,26.4,25.2,25,2.5,2.5,23.224,2.5,1.711,0,19,0,6,0.315789474,3,-23.500183,151.782317,14/09/2013,62.9,22.6,4.4,10.1
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,RAP,201516,24,2016,5/10/2015,2015,10,23068S201516,25.3,25.9,15,2.5,2.5,23.063,3.25,1.875,0,20,0,14,0.7,1,-23.498333,151.774717,4/10/2015,63.1,19.2,5.6,12.1
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,RAP,201516,24,2016,5/10/2015,2015,10,23068S201516,25.3,25.9,15,2.5,2.5,23.063,3.25,1.875,0,20,0,14,0.7,2,-23.49845,151.7789,4/10/2015,39.3,52.2,2.9,5.6
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,RAP,201516,24,2016,5/10/2015,2015,10,23068S201516,25.3,25.9,15,2.5,2.5,23.063,3.25,1.875,0,20,0,14,0.7,3,-23.500183,151.782317,5/10/2015,60.7,25.1,6.7,7.5
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,RAP,201718,26,2018,21/10/2017,2017,10,23068S201718,26.4,26.5,25,2.5,2.5,31.806,2.778,1.528,0,18,0,0,0,1,-23.498333,151.774717,21/10/2017,56,12.8,8.3,22.9
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,RAP,201718,26,2018,21/10/2017,2017,10,23068S201718,26.4,26.5,25,2.5,2.5,31.806,2.778,1.528,0,18,0,0,0,2,-23.49845,151.7789,21/10/2017,41.6,51.3,5.3,1.8
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,RAP,201718,26,2018,21/10/2017,2017,10,23068S201718,26.4,26.5,25,2.5,2.5,31.806,2.778,1.528,0,18,0,0,0,3,-23.500183,151.782317,21/10/2017,58,21.6,3.9,16.5
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,201213,21,2013,25/08/2012,2012,8,23051S201213,21.9,25.2,15,2.5,0,14.695,3.232,1.22,0,41,0,36,0.87804878,1,-23.317217,151.976233,25/08/2012,94.4,4.2,0.2,1.2
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,201213,21,2013,25/08/2012,2012,8,23051S201213,21.9,25.2,15,2.5,0,14.695,3.232,1.22,0,41,0,36,0.87804878,2,-23.31915,151.97975,25/08/2012,85.2,6.8,1.3,6.7
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,201213,21,2013,25/08/2012,2012,8,23051S201213,21.9,25.2,15,2.5,0,14.695,3.232,1.22,0,41,0,36,0.87804878,3,-23.322967,151.982417,25/08/2012,77.7,18,2.9,1.4
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,RAP,201112,20,2012,1/12/2011,2011,12,23068S201112,27.9,25.5,20,2.5,0,22.25,2.75,0.75,0,20,0,5,0.25,1,-23.498333,151.774717,1/12/2011,35.5,16,7.1,41.4
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,RAP,201112,20,2012,1/12/2011,2011,12,23068S201112,27.9,25.5,20,2.5,0,22.25,2.75,0.75,0,20,0,5,0.25,2,-23.49845,151.7789,1/12/2011,44.2,35.9,11.2,8.7
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,RAP,201112,20,2012,1/12/2011,2011,12,23068S201112,27.9,25.5,20,2.5,0,22.25,2.75,0.75,0,20,0,5,0.25,3,-23.500183,151.782317,1/12/2011,57.1,23.3,4.3,15.3
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,RAP,200708,16,2008,8/12/2007,2007,12,23068S200708,28.3,25.5,15,2.5,2.5,15.658,3.289,1.842,0,19,0,7,0.368421053,1,-23.498333,151.774717,8/12/2007,37.19,17.37,14.27,31.17
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,RAP,200708,16,2008,8/12/2007,2007,12,23068S200708,28.3,25.5,15,2.5,2.5,15.658,3.289,1.842,0,19,0,7,0.368421053,2,-23.49845,151.7789,8/12/2007,45.06,32.77,9.94,12.24
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,RAP,200708,16,2008,8/12/2007,2007,12,23068S200708,28.3,25.5,15,2.5,2.5,15.658,3.289,1.842,0,19,0,7,0.368421053,3,-23.500183,151.782317,8/12/2007,52.87,29.38,3.98,13.78
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,201415,23,2015,20/08/2014,2014,8,23051S201415,22.5,25.8,15,2.5,0,19.524,5,0.774,0,42,0,28,0.666666667,1,-23.317217,151.976233,20/08/2014,60.4,38.1,0.6,0.9
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,201415,23,2015,20/08/2014,2014,8,23051S201415,22.5,25.8,15,2.5,0,19.524,5,0.774,0,42,0,28,0.666666667,2,-23.31915,151.97975,20/08/2014,52.6,44.6,0.9,1.9
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,201415,23,2015,20/08/2014,2014,8,23051S201415,22.5,25.8,15,2.5,0,19.524,5,0.774,0,42,0,28,0.666666667,3,-23.322967,151.982417,20/08/2014,50.3,37,7.4,5.3
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,201617,25,2017,14/01/2017,2017,1,23051S201617,29.9,26.5,56.25,2.5,0,56.028,3.833,1.222,0,45,0,47,1.044444444,1,-23.317217,151.976233,15/01/2017,22.24,75.06,2,0.7
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,201617,25,2017,14/01/2017,2017,1,23051S201617,29.9,26.5,56.25,2.5,0,56.028,3.833,1.222,0,45,0,47,1.044444444,2,-23.31915,151.97975,16/01/2017,27.06,69.74,1.4,1.8
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,201617,25,2017,14/01/2017,2017,1,23051S201617,29.9,26.5,56.25,2.5,0,56.028,3.833,1.222,0,45,0,47,1.044444444,3,-23.322967,151.982417,16/01/2017,22.33,69.87,7.41,0.4
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,201819,27,2019,24/09/2018,2018,9,23051S201819,24.4,26.2,45,2.5,2.5,51.453,4.128,2.151,0,43,0,17,0.395348837,1,-23.317217,151.976233,19/09/2018,28.41,67.55,2.01,2.03
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,201819,27,2019,24/09/2018,2018,9,23051S201819,24.4,26.2,45,2.5,2.5,51.453,4.128,2.151,0,43,0,17,0.395348837,2,-23.31915,151.97975,19/09/2018,30.77,65.96,1.25,2.02
23051S,CB,O,WRECK ISLAND REEF,-23.333333,151.966667,RM,201819,27,2019,24/09/2018,2018,9,23051S201819,24.4,26.2,45,2.5,2.5,51.453,4.128,2.151,0,43,0,17,0.395348837,3,-23.322967,151.982417,19/09/2018,26.41,67.52,5.7,0.37
23055S,CB,O,ONE TREE REEF,-23.5,152.066667,RM,199293,1,1993,21/10/1992,1992,10,23055S199293,29,28.6,20,0,5,18.133,0,3.467,0,75,0,0,0,1,-23.48365,152.088783,22/10/1992,90.45,0.64,0,8.92
23055S,CB,O,ONE TREE REEF,-23.5,152.066667,RM,199293,1,1993,21/10/1992,1992,10,23055S199293,29,28.6,20,0,5,18.133,0,3.467,0,75,0,0,0,2,-23.487683,152.092567,25/10/1992,89,6.5,0.15,4.35
23055S,CB,O,ONE TREE REEF,-23.5,152.066667,RM,199293,1,1993,21/10/1992,1992,10,23055S199293,29,28.6,20,0,5,18.133,0,3.467,0,75,0,0,0,3,-23.490933,152.095367,25/10/1992,91.1,5.92,0,2.98
23055S,CB,O,ONE TREE REEF,-23.5,152.066667,RM,199394,2,1994,9/04/1994,1994,4,23055S199394,26.5,25.9,15,0,0,16.623,0,0.044,0,57,0,0,0,1,-23.48365,152.088783,11/04/1994,87.92,2.27,0.15,9.66
23055S,CB,O,ONE TREE REEF,-23.5,152.066667,RM,199394,2,1994,9/04/1994,1994,4,23055S199394,26.5,25.9,15,0,0,16.623,0,0.044,0,57,0,0,0,2,-23.487683,152.092567,11/04/1994,84.94,5.39,0.6,9.07
23055S,CB,O,ONE TREE REEF,-23.5,152.066667,RM,199394,2,1994,9/04/1994,1994,4,23055S199394,26.5,25.9,15,0,0,16.623,0,0.044,0,57,0,0,0,3,-23.490933,152.095367,11/04/1994,83.51,9.16,1.01,6.32
23055S,CB,O,ONE TREE REEF,-23.5,152.066667,RM,199495,3,1995,26/11/1994,1994,11,23055S199495,28,25.9,25,0,0,26.731,0,0.731,0,65,0,0,0,1,-23.48365,152.088783,28/11/1994,93.57,1.42,0.15,4.86
23055S,CB,O,ONE TREE REEF,-23.5,152.066667,RM,199495,3,1995,26/11/1994,1994,11,23055S199495,28,25.9,25,0,0,26.731,0,0.731,0,65,0,0,0,2,-23.487683,152.092567,28/11/1994,81.31,9.51,0.89,8.29
23055S,CB,O,ONE TREE REEF,-23.5,152.066667,RM,199495,3,1995,26/11/1994,1994,11,23055S199495,28,25.9,25,0,0,26.731,0,0.731,0,65,0,0,0,3,-23.490933,152.095367,28/11/1994,76,13.28,2.21,8.52
23055S,CB,O,ONE TREE REEF,-23.5,152.066667,RM,199596,4,1996,8/12/1995,1995,12,23055S199596,29,25.5,25,0,2.5,32.852,0,1.484,0,64,0,0,0,1,-23.48365,152.088783,7/12/1995,90.14,6.93,0,2.93
23055S,CB,O,ONE TREE REEF,-23.5,152.066667,RM,199596,4,1996,8/12/1995,1995,12,23055S199596,29,25.5,25,0,2.5,32.852,0,1.484,0,64,0,0,0,2,-23.487683,152.092567,7/12/1995,70.76,20.92,2.6,5.71
23055S,CB,O,ONE TREE REEF,-23.5,152.066667,RM,199596,4,1996,8/12/1995,1995,12,23055S199596,29,25.5,25,0,2.5,32.852,0,1.484,0,64,0,0,0,3,-23.490933,152.095367,7/12/1995,62.31,26.46,3.28,7.95
23055S,CB,O,ONE TREE REEF,-23.5,152.066667,RM,199697,5,1997,14/11/1996,1996,11,23055S199697,28.6,26.4,30,0,0,34.143,0,0.714,0,70,0,0,0,1,-23.48365,152.088783,16/11/1996,75.5,15.1,0.6,8.8
23055S,CB,O,ONE TREE REEF,-23.5,152.066667,RM,199697,5,1997,14/11/1996,1996,11,23055S199697,28.6,26.4,30,0,0,34.143,0,0.714,0,70,0,0,0,2,-23.487683,152.092567,16/11/1996,59.35,30.64,0.9,9.11
23055S,CB,O,ONE TREE REEF,-23.5,152.066667,RM,199697,5,1997,14/11/1996,1996,11,23055S199697,28.6,26.4,30,0,0,34.143,0,0.714,0,70,0,0,0,3,-23.490933,152.095367,16/11/1996,45.42,39.31,2.92,12.35
23055S,CB,O,ONE TREE REEF,-23.5,152.066667,RM,199798,6,1998,6/12/1997,1997,12,23055S199798,28.6,25.8,25,2.5,0,37.036,3.105,0.444,0,62,0,0,0,1,-23.48365,152.088783,7/12/1997,63.92,28.16,0.6,7.32
23055S,CB,O,ONE TREE REEF,-23.5,152.066667,RM,199798,6,1998,6/12/1997,1997,12,23055S199798,28.6,25.8,25,2.5,0,37.036,3.105,0.444,0,62,0,0,0,2,-23.487683,152.092567,7/12/1997,48.9,42.06,1.51,7.53
23055S,CB,O,ONE TREE REEF,-23.5,152.066667,RM,199798,6,1998,6/12/1997,1997,12,23055S199798,28.6,25.8,25,2.5,0,37.036,3.105,0.444,0,62,0,0,0,3,-23.490933,152.095367,7/12/1997,36.9,53.5,1.3,8.3
23055S,CB,O,ONE TREE REEF,-23.5,152.066667,RM,199899,7,1999,29/11/1998,1998,11,23055S199899,26.7,26.1,45,2.5,2.5,44.288,5.885,2.192,0,65,0,0,0,1,-23.48365,152.088783,28/11/1998,45.3,49.1,0.7,4.9
23055S,CB,O,ONE TREE REEF,-23.5,152.066667,RM,199899,7,1999,29/11/1998,1998,11,23055S199899,26.7,26.1,45,2.5,2.5,44.288,5.885,2.192,0,65,0,0,0,2,-23.487683,152.092567,28/11/1998,34.68,57.93,1.68,5.71
23055S,CB,O,ONE TREE REEF,-23.5,152.066667,RM,199899,7,1999,29/11/1998,1998,11,23055S199899,26.7,26.1,45,2.5,2.5,44.288,5.885,2.192,0,65,0,0,0,3,-23.490933,152.095367,28/11/1998,32.89,60.18,2.21,4.72
23081S,CB,O,FAIRFAX ISLANDS REEF,-23.858333,152.366667,RAP,201920,28,2020,4/01/2020,2020,1,23081S201920,29.9,26.2,30,2.5,0,39.281,6.688,1.125,0,40,0,51,1.275,1,-23.848117,152.372383,4/01/2020,63.76,27.8,3.3,5.14
23081S,CB,O,FAIRFAX ISLANDS REEF,-23.858333,152.366667,RAP,201920,28,2020,4/01/2020,2020,1,23081S201920,29.9,26.2,30,2.5,0,39.281,6.688,1.125,0,40,0,51,1.275,2,-23.847367,152.377583,4/01/2020,73.05,23.6,2.18,1.17
23081S,CB,O,FAIRFAX ISLANDS REEF,-23.858333,152.366667,RAP,201920,28,2020,4/01/2020,2020,1,23081S201920,29.9,26.2,30,2.5,0,39.281,6.688,1.125,0,40,0,51,1.275,3,-23.848667,152.38175,5/01/2020,66.39,29.72,2.5,1.38
23055S,CB,O,ONE TREE REEF,-23.5,152.066667,RM,199900,8,2000,5/12/1999,1999,12,23055S199900,27.1,25.3,45,2.5,2.5,46.892,4.41,2.431,0,72,0,0,0,1,-23.48365,152.088783,5/12/1999,33.7,63.8,1.2,1.3
23055S,CB,O,ONE TREE REEF,-23.5,152.066667,RM,199900,8,2000,5/12/1999,1999,12,23055S199900,27.1,25.3,45,2.5,2.5,46.892,4.41,2.431,0,72,0,0,0,2,-23.487683,152.092567,5/12/1999,31.07,65.05,1.3,2.58
23055S,CB,O,ONE TREE REEF,-23.5,152.066667,RM,199900,8,2000,5/12/1999,1999,12,23055S199900,27.1,25.3,45,2.5,2.5,46.892,4.41,2.431,0,72,0,0,0,3,-23.490933,152.095367,5/12/1999,29.45,64.12,1.99,4.45
23081S,CB,O,FAIRFAX ISLANDS REEF,-23.858333,152.366667,RAP,200910,18,2010,5/01/2010,2010,1,23081S200910,28.9,25.4,7.5,2.5,2.5,11.053,3.618,1.711,4,38,0.105,19,0.5,1,-23.848117,152.372383,5/01/2010,83.1,13.8,0.7,2.4
23081S,CB,O,FAIRFAX ISLANDS REEF,-23.858333,152.366667,RAP,200910,18,2010,5/01/2010,2010,1,23081S200910,28.9,25.4,7.5,2.5,2.5,11.053,3.618,1.711,4,38,0.105,19,0.5,2,-23.847367,152.377583,5/01/2010,70.5,28.9,0,0.6
